"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2000-09-30,"Cost Plus Fixed Fee","Aircraft","Army","08:22.5",109410657,92,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.148958180610193,0.148575036664856,8.03905962593599
2000-09-30,"Fixed Price Redetermination","Aircraft","Army","08:22.5",529567,10,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000720984033860598,0.000719129549158066,5.72392091418762
2000-09-30,"Cost Sharing","Electronics & Communications","Army","08:22.5",8e+05,1,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00108916761635162,0.00108636610537751,5.90308998699194
2000-09-30,"Cost Plus Award Fee","Engines & Power Plants","Army","08:22.5",15200000,1,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0206941847106808,0.0206409560021727,7.18184358794477
2000-09-30,"Firm Fixed Price","Engines & Power Plants","Army","08:22.5",624463676,958,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.850182016858863,0.847995214557306,8.7955071812665
2000-09-30,"Firm Fixed Price","ERS","Army","08:22.5",873982357.9,2397,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,1.18989160185914,1.1868310129006,8.94150266610808
2000-09-30,"Cost No Fee","FRS&C","Army","08:22.5",70121531,202,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0954676259677453,0.0952220681694731,7.84585138970346
2000-09-30,"Labor Hours","FRS&C","Army","08:22.5",17462578,41,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0237745930695178,0.0237134410646388,7.24210835898732
2000-09-30,"Not Reported","FRS&C","Army","08:22.5",91829189,359,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.125021723618291,0.124700148017382,7.96298074881248
2000-09-30,"Cost No Fee","Ground Vehicles","Army","08:22.5",20667984,10,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0281386235850918,0.0280662466051059,7.3152981166672
2000-09-30,"Firm Fixed Price","ICT","Army","08:22.5",657214564.6,2201,"Army","Army","Army",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.894771025946188,0.892469533677349,8.81770717931464
2000-09-30,"Time and Materials","Launchers & Munitions","Army","08:22.5",4566784,15,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0062174915545909,0.00620149918522542,6.65961047080855
2000-09-30,"Fixed Price Redetermination","MED","Army","08:22.5",65900,1,"Army","Army","Army",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,8.97201823969647e-05,8.94894079304726e-05,4.81888541459401
2000-09-30,"Firm Fixed Price","Other","Army","08:22.5",921110969,4168,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,1.25405529812633,1.2508296700163,8.96431195410701
2000-09-30,"Combination (two or more)","PAMS","Army","08:22.5",10995.97,1,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,1.49705680429674e-05,1.4932061379685e-05,4.04123354629946
2000-09-30,"Fixed Price Incentive","PAMS","Army","08:22.5",88800,1,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00012089760541503,0.000120586637696904,4.9484129657786
2000-09-30,"Labor Hours","PAMS","Army","08:22.5",43377651,147,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0590569159282531,0.0589050122216187,7.63726603026555
2000-09-30,"Combination (two or more)","R&D","Army","08:22.5",0,1,"Army","Army","Army",FALSE,"R&D","R&D","R&D","Other Services","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0,0,0
2000-09-30,"Fixed Price Incentive","R&D","Army","08:22.5",67078322,19,"Army","Army","Army",FALSE,"R&D","R&D","R&D","Other Services","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0913244201020081,0.0910895192829984,7.82658218996184
2000-09-30,"Time and Materials","Unlabeled","Army","08:22.5",244795,3,"Army","Army","Army",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000333278483305994,0.00033242123845736,5.3888025429891
2000-09-30,"Fixed Price with Economic Price Adjustment","Aircraft","Army","08:22.5",515444,2,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000701756141053431,0.000699951113525258,5.71218148860677
2000-09-30,"Cost No Fee","Clothing & Subsistence","Army","08:22.5",199285,1,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000271318460530791,0.000270620586637697,5.29947461098152
2000-09-30,"Firm Fixed Price","Electronics & Communications","Army","08:22.5",1710020645,5023,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,2.32812388728339,2.32213558527974,9.23300135364096
2000-09-30,"Not Reported","Engines & Power Plants","Army","08:22.5",7870499,74,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0107153657941598,0.0106878041825095,6.89600226807398
2000-09-30,"Fixed Price Incentive","ERS","Army","08:22.5",63912,2,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,8.7013600870331e-05,8.67897881586094e-05,4.80558240815055
2000-09-30,"Labor Hours","ERS","Army","08:22.5",1044888,10,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00142257271539302,0.00141891363389462,6.01906974155831
2000-09-30,"Not Reported","ERS","Army","08:22.5",11653778,171,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0158661470071887,0.0158253367734927,7.06646674068966
2000-09-30,"Cost Plus Fixed Fee","FRS&C","Army","08:22.5",583054726.9,966,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.793805408875273,0.791763616105377,8.76570932058269
2000-09-30,"Firm Fixed Price","FRS&C","Army","08:22.5",7209782951,27012,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,9.81582763894153,9.79057978136882,9.85792219057215
2000-09-30,"Fixed Price with Economic Price Adjustment","Fuels","Army","08:22.5",287301,8,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000391148681681796,0.000390142585551331,5.4583371376304
2000-09-30,"Not Reported","Fuels","Army","08:22.5",218866,6,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000297977199400517,0.000297210755024443,5.34017830081303
2000-09-30,"Time and Materials","Ground Vehicles","Army","08:22.5",658084,5,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000895954727048925,0.000893650190114068,5.81828133192417
2000-09-30,"Cost Plus Award Fee","Unlabeled","Army","08:22.5",0,NA,"Army","Army","Army",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0,0,0
2000-09-30,"Cost No Fee","Electronics & Communications","Army","08:22.5",58527579,14,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0796829296378265,0.0794779725692558,7.7673605598448
2000-09-30,"Cost Plus Award Fee","Electronics & Communications","Army","08:22.5",7906513,20,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0107643973973289,0.0107367096686583,6.89798498934433
2000-09-30,"Fixed Price with Economic Price Adjustment","Electronics & Communications","Army","08:22.5",37302513,63,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0507858614601692,0.050655232210755,7.57173809039501
2000-09-30,"Labor Hours","Electronics & Communications","Army","08:22.5",1166481,8,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00158811666286182,0.00158403177620858,6.06687766926577
2000-09-30,"Time and Materials","Engines & Power Plants","Army","08:22.5",37133,1,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,5.05550763724809e-05,5.04250407387289e-05,4.56976003758635
2000-09-30,"Cost Plus Award Fee","ERS","Army","08:22.5",216334531,83,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.29453070682977,0.293773127376426,8.33512584641931
2000-09-30,"Cost Sharing","ERS","Army","08:22.5",6053484,2,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00824157342362834,0.00822037479630635,6.78200539886314
2000-09-30,"Fixed Price Award Fee","FRS&C","Army","08:22.5",28593523,17,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0389289241112565,0.0388287927756654,7.45626766795677
2000-09-30,"Other (none of the above)","FRS&C","Army","08:22.5",2894007,10,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","3","Other","Other","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00394007338236863,0.00392993889190657,6.46149957725216
2000-09-30,"Firm Fixed Price","Ground Vehicles","Army","08:22.5",2413396705,1673,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,3.28574192061963,3.27729047392721,9.38262871545696
2000-09-30,"Time and Materials","ICT","Army","08:22.5",187029606,554,"Army","Army","Army",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.254633237692753,0.253978280825638,8.27191035896814
2000-09-30,"Firm Fixed Price","Launchers & Munitions","Army","08:22.5",1320573496,942,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,1.79790735856931,1.79328285714286,9.12076257670463
2000-09-30,"Fixed Price Incentive","Launchers & Munitions","Army","08:22.5",11224904,12,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0152822524168197,0.0152429440521456,7.05018263542605
2000-09-30,"Not Reported","Missiles & Space","Army","08:22.5",2533313,17,"Army","Army","Army",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00344900310210322,0.00344013172189028,6.40368885176248
2000-09-30,"Cost Plus Award Fee","Other","Army","08:22.5",33649433,25,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.045812340915242,0.0456945043454644,7.52697775066859
2000-09-30,"Labor Hours","Other","Army","08:22.5",301071,2,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000409895979278248,0.000408841662140141,5.4786689250693
2000-09-30,"Cost No Fee","PAMS","Army","08:22.5",98450557,159,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.134036448120224,0.133691685225421,7.99321817757258
2000-09-30,"Fixed Price with Economic Price Adjustment","PAMS","Army","08:22.5",28573663,19,"Army","Army","Army",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0389018855251806,0.0388018237370994,7.45596591832167
2000-09-30,"Fixed Price Redetermination","R&D","Army","08:22.5",28124716,89,"Army","Army","Army",FALSE,"R&D","R&D","R&D","Other Services","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0382906623578579,0.0381921727322108,7.44908814568811
2000-09-30,"Not Reported","Ships","Army","08:22.5",1797391,11,"Army","Army","Army",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00244707508890232,0.00244078082563824,6.25464256273566
2000-09-30,"Time and Materials","Ships","Army","08:22.5",-25023,2,"Army","Army","Army",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,-3.40678015799583e-05,-3.39801738185769e-05,NA
2000-09-30,"Fixed Price Redetermination","Clothing & Subsistence","Army","08:22.5",436741,14,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000594605192416279,0.00059307577403585,5.64022396416302
2000-09-30,"Cost Plus Fixed Fee","Electronics & Communications","Army","08:22.5",81981681,102,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.111614740099086,0.111327649375339,7.91371681909806
2000-09-30,"Fixed Price Redetermination","Engines & Power Plants","Army","08:22.5",23230077,7,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0316268094921933,0.0315454603476372,7.36605064934478
2000-09-30,"Cost Plus Incentive","ERS","Army","08:22.5",7696000,10,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0104777924693026,0.0104508419337317,6.88626505902976
2000-09-30,"Cost Plus Incentive","FRS&C","Army","08:22.5",14964553,25,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0203736331509719,0.0203212289516567,7.17506374873834
2000-09-30,"Fixed Price with Economic Price Adjustment","FRS&C","Army","08:22.5",144488594,200,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.196715371896221,0.196209388919066,8.1598335650277
2000-09-30,"Cost Plus Incentive","Ground Vehicles","Army","08:22.5",254750,2,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.000346831812831969,0.000345939706681151,5.40611419267846
2000-09-30,"Fixed Price Redetermination","Ground Vehicles","Army","08:22.5",1601575,11,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.00218047953144793,0.00217487099402499,6.20454728101013
2000-09-30,"Not Reported","Ground Vehicles","Army","08:22.5",11526180,79,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0156924274952997,0.0156520640956002,7.0616853975112
2000-09-30,"Fixed Price Redetermination","ICT","Army","08:22.5",9503914,32,"Army","Army","Army",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0129391941967385,0.0129059125475285,6.97790249776607
2000-09-30,"Not Reported","ICT","Army","08:22.5",437959129.3,1868,"Army","Army","Army",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.59626362614889,0.594729942015209,8.64143358368293
2000-09-30,"Fixed Price Redetermination","Launchers & Munitions","Army","08:22.5",14920917,6,"Army","Army","Army",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.020314224503338,0.0202619731124389,7.17379551454429
2000-09-30,"Firm Fixed Price","Aircraft","Army","08:22.5",1790217812,1046,"Army","Army","Army",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,2.43730908380782,2.43103994024986,9.25290587388207
2000-09-30,"Fixed Price Redetermination","Electronics & Communications","Army","08:22.5",50810344,29,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0691762265756073,0.0689982944052145,7.70595213521331
2000-09-30,"Time and Materials","Electronics & Communications","Army","08:22.5",15085253,67,"Army","Army","Army",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0205379613150889,0.0204851344378055,7.17855259827518
2000-09-30,"Cost Plus Fixed Fee","Engines & Power Plants","Army","08:22.5",24495029,20,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0333489904354923,0.033263211569799,7.38907795795983
2000-09-30,"Fixed Price with Economic Price Adjustment","Engines & Power Plants","Army","08:22.5",21735416,20,"Army","Army","Army",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0295918890439136,0.0295157740358501,7.33716795668584
2000-09-30,"Cost No Fee","ERS","Army","08:22.5",124789257,164,"Army","Army","Army",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.169895521991225,0.169458523900054,8.09617719891657
2000-09-30,"Time and Materials","FRS&C","Army","08:22.5",106394499,235,"Army","Army","Army",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.144851803585944,0.144479221890277,8.02691917386405
2000-09-30,"Time and Materials","Fuels","Army","08:22.5",59515,2,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.734505863,0.749316473,0.766675409,0.877,0.7364,8.10272633589584e-05,8.08188484519283e-05,4.77462643793395
2000-09-30,"Cost Plus Fixed Fee","Ground Vehicles","Army","08:22.5",644206540.4,123,"Army","Army","Army",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.87706112755699,0.874805187941336,8.80902512974355
2000-09-30,"Cost No Fee","ICT","Army","08:22.5",16698296,23,"Army","Army","Army",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.734505863,0.749316473,0.766675409,0.877,0.7364,0.0227340540643173,0.0226755784899511,7.22267215524609
